,Product
44409,COC(=O)CCc1cccc(O)c1
44410,COc1ccc(NC(=O)c2cccnc2Nc2ccc3cn[nH]c3c2)cc1OC1CCN(C)CC1
44411,CCOP(=O)(Cc1ccccc1OC(F)(F)F)OCC
44412,COC(=O)C=CCC(CCC#N)(c1ccccc1)c1ccccc1
44413,C=C[C@@H](N)c1cccc(Cl)c1F
44414,O=[N+]([O-])c1cc(Br)cc(CO)c1
44415,COc1cncc(C(=O)Nc2cnc(OCC(F)(F)F)c(-c3ccc(Cl)cc3)c2)c1
44416,COC(=O)c1cc(O)c2c(-c3ccccc3)ccc(O)c2n1
44417,CN(C)c1nc2nc3c(c(NCCN4CCOCC4)n2n1)SCCC3
44418,Cc1ncc(-c2nc(Nc3cc(F)c(CN4[C@@H](C)COC[C@@H]4C)cc3F)ncc2F)n1C1CCOCC1
44419,OC1(Cc2nc(CC3(C(F)(F)F)CC3)cn2C(c2ccccc2)(c2ccccc2)c2ccccc2)CCc2cc(-c3ccc(F)cn3)ccc21
44420,CCOC(=O)c1cc(C(C)(C)C)nn1Cc1ccc(C(F)(F)F)cc1Cl
44421,C[SiH](C)[C@]1(n2cnc3c(NC(=O)c4ccccc4)ncnc32)C[C@H](OC(C)(C)C)[C@@H](CN)O1
44422,Clc1ccccc1-c1cc2nc(Br)ccc2[nH]1
44423,CCCCCCCCCCCCCCOc1ccc(NCc2cccnc2)cc1
44424,CCN(CCN)c1ccc(C)c(F)c1
44425,CC(C)(C)C#Cc1ccc(C(=O)NS(=O)(=O)c2ccccc2S(N)(=O)=O)cn1
44426,CC(C)Cc1nn(C)c(=O)c2c(SCCCC(=O)O)n(Cc3cccc4ccccc34)cc12
44427,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OCC(F)(F)F)cc1F
44428,CN(C)S(=O)(=O)NCC(C)(F)c1ccc(-c2cccc(N)c2)cc1
44429,N#CCOCC#CCN1C(=O)CCC[C@@H]1/C=C/C(=O)Cc1ccccc1
44430,O=S(=O)(NCC(O)CN1c2ccccc2CCc2ccc(Cl)cc21)c1ccc(OC(F)(F)F)cc1
44431,Cn1nnnc1-c1cccc(N)c1
44432,NC(Cc1ccccc1)C(=O)N1CCN(c2ccc(F)cc2)CC1
44433,COCc1nc(Cl)c(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)ccc2C)[nH]1
44434,Oc1ccccc1-c1nc(Cl)c2cc(Br)ccc2n1
44435,NC1(C(=O)NCc2ccc(Cl)c(-c3ccccc3)c2)CCN(c2ncnc3[nH]ccc23)CC1
44436,CC(=O)Nc1cc2nc(C)c(-c3cc(NC(=O)OC(C)(C)C)c(F)cc3F)cc2cn1
44437,CC(=O)Nc1cc(OC(F)(F)C(F)F)nn1-c1cc(S(=O)CC(F)(F)F)c(C)cc1F
44438,O=C1CC(c2ccccc2O)=Nc2ccc(N3CCOCC3)cc21
44439,COc1ccc(C2=NN(C3CCN(C(=O)[C@H](N)Cc4cn(C)c5ccccc45)CC3)C(=O)[C@@H]3CCCC[C@H]23)cc1OC
44440,CC(C)(C)OC(=O)CN1CC(c2cccs2)SCC(N)C1=O
44441,Cc1nc2cc3c(cc2c(=O)n1COC(=O)C(C)(C)C)C(Nc1ccc(C(=O)O)c(F)c1)CC3
44442,NCc1cc(O)cc(Cl)c1
44443,Cc1cc(C#N)cc2c1C(=O)N(Cc1ccc(Cl)cc1)C2
44444,O=C[C@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O
44445,CCOC(=O)c1cnc(Cl)cc1Nc1cnn(CC(F)F)c1
44446,CCOC(=O)C(C)(C)Oc1ccc(OCCNC(=O)Cc2cnc(-c3ccc(C(F)(F)F)cc3)nc2C2CC2)cc1C
44447,C#CCOC(=O)C1CCCCC1
44448,CC[C@H](C)[C@@H](CN(CC(=O)N[C@@H](CCSC)C(=O)O)Cc1cccc2ccccc12)NC(=O)CCCc1ccc([N+](=O)[O-])cc1
44449,CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(C(=O)NCCc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1
44450,NN1CC[C@H](NC(=O)OCc2ccccc2)C1=O
44451,CCC(C(=O)O)c1ccc2c(=O)c3ccccc3ccc2c1
44452,CC(C)(C)OC(=O)N1CCC(C2(C(=O)O)CCCC2)CC1
44453,O=Cc1ccccc1OCCOc1ccc([N+](=O)[O-])cc1
44454,CN(C)CC1CCN(C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@@H](Cc2ccc3ccccc3c2)N(C)C(=O)/C=C/CC(C)(C)NC(=O)OC(C)(C)C)CC1
44455,CC1(C)C(=O)N(C2c3ccc(F)cc3OC2CO)c2ccccc21
44456,COC(=O)c1cc2cc(Cl)ncc2s1
44457,Nc1ccc(-c2cc3nc(Cl)nc(N4CCOCC4)c3s2)cc1
44458,CC1(C)CC(=C(c2ccc(O)cc2)c2ccc(-c3ccoc3)cc2)CC(C)(C)C1
44459,C[C@H]1COCCN1c1cc(C2(S(=O)(=O)c3ccc(F)cn3)CC2)nc(-c2ccc(NC(=O)Oc3ccccc3)cc2)n1
44460,C[C@H](NC(=O)c1cc2ccccc2n1C)C(=O)N[C@H](C=O)CC(=NNC(N)=O)OC(C)(C)C
44461,CC(C)(C)c1ccc(SCCCCCOc2ccc(C3=C(c4ccccc4)CCCc4cc(OC5CCCCO5)ccc43)cc2)cc1
44462,O=[N+]([O-])c1cnn(CCCCF)c1
44463,CC(C)(C)OC(=O)N[C@]12CNC[C@H]1C(CF)C2
44464,CC1COCC[C@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)([C@H]2CCOC2)C1
44465,COc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc4c(c3)CNC4=O)sc2c1
44466,CCOCCn1c(N2CCCN(CCC3(c4ccccc4)CCN(C(=O)c4cc(CSC)ccc4OC)C3)CC2)nc2ccccc21
44467,CCC(=CC(CNC(=O)c1ccc[n+]([O-])c1)=NO)C(C)[N+](=O)[O-]
44468,CCCCCCn1cpc2ncnc(N)c21
44469,CCN(C(=O)OCc1ccccc1)c1ccc(C(F)(F)F)cc1CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ncc(Br)cn1
44470,COc1cc(N2CCN(C(=O)OC(C)(C)C)CC2)ccc1[N+](=O)[O-]
44471,CC(=O)NCC(C)(C)S(=O)(=O)c1ccc2c(c1)nc(CC(C)(C)C)n2CC1CC1
44472,CN1CN(c2ccccc2)C2(CCN(C(=O)NCC(NCc3c(Cl)cccc3Cl)C(=O)O)CC2)C1=O
44473,Cc1c(NCc2ccc(Cl)cc2C(=O)O)cccc1-c1cnc(C(N)=O)c2[nH]c3cc(NC(=O)OCC[Si](C)(C)C)ccc3c12
44474,CCOC(=O)C(C)(C)Oc1ccc(OCc2cnc(-c3ccc(OC(F)(F)F)cc3)nc2COC)cc1C
44475,NC(=O)c1cc(N2CCOCC2)ccc1[N+](=O)[O-]
44476,CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(-c4cccc(CNCc5ccsc5)c4)cc23)CC1
44477,C[C@H]1CC[C@@H](c2ncc(I)[nH]2)N1C(=O)OC(C)(C)C
44478,C=CCN(CCc1ccc(NS(=O)(=O)c2ccc(C(C)C)cc2)cc1)C(=O)OC(C)(C)C
44479,CC(=O)c1ccc(CN)s1
44480,N#Cc1cc(N)ccc1N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
44481,Cn1c(CN2CCC(C(C)(C)O)CC2)nc2c(N3CCOCC3)nc(-n3c([C@@H]4CCCO4)nc4ccccc43)nc21
44482,C=CC(=O)Nc1cccc(Oc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1
44483,COC(=O)c1ccc(S(=O)(=O)N(Cc2ccc(C3(C#N)CC3)cc2)c2ncc(C(F)(F)F)cc2Cl)cc1
44484,Cc1csc(Nc2cc(Oc3ccccc3)ncn2)n1
44485,COc1c(C=O)ccc2c1CCC2
44486,O=C(/C=C/c1cccnc1Sc1ccc(Br)cc1)NC1CCC(O)CC1
44487,CCOC(=O)C(C)Nc1ccc(Br)c(C)c1
44488,CCn1cncc1C(=O)c1cccc(C#N)c1
44489,Nc1ccc(-c2cccc3ccccc23)cc1
44490,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cncc(-c4cn5ccccc5n4)c3)cc12
44491,CC(C)(C)c1nc(C2CCC2)cc(N2CCN(CCCCn3ncc(=O)[nH]c3=O)CC2)n1
44492,CCOC(=O)c1nc(C(F)(F)F)cs1
44493,COCCCN1C(=O)CSc2ccc(COC3CN(C(=O)OC(C)(C)C)CCC3c3ccc(OCCCOCc4ccccc4OC)cc3)cc21
44494,CCC(C)(C)NCC(O)c1cc(F)c(N)c(C#N)c1
44495,COCCn1ncc(-n2cc(C#Cc3cccc(Cl)c3)nc2C)cc1=O
44496,CC(C)N(Cc1ccccc1)c1cc(Cl)cc(C(=O)O)c1
44497,O=Cc1ccc2ncnn2c1
44498,COc1ccc(C2=NN(C3CCN(C(=O)[C@H](NC(=O)c4c(C)[nH]c5c(-c6c(OCC7CC7)ccc7c6OCO7)ncnc45)[C@H](C)c4ccccc4)CC3)C(=O)[C@@H]3CCCC[C@H]23)cc1OC
44499,Cc1nnc(-c2nnc(SCCC(F)=C(F)F)o2)o1
44500,COc1nc(NCCN(C(=O)OC(C)(C)C)C(C)C)nc(OC)c1NC(=O)c1csc(Oc2cc(C(C)(C)C)ccc2C#N)n1
44501,COc1ccc2cc(Nc3cc(C)[nH]n3)nc(-c3ccccc3F)c2c1
44502,CCOc1ccc(C(=O)c2cn(Cc3cccc(Br)n3)c3ccccc3c2=O)cc1C
44503,Cc1nn(CCCCCO)c(-c2ccc(F)cc2)c1-c1ccc2c(c1)NC(=O)CO2
44504,O=c1[nH]nc2c3c(cccc13)NC(c1ccccc1)C2c1cccc(CNC2CC2)c1
44505,Cc1c(C(=O)Nc2ccc(N3CCC(N4CCOCC4)CC3)cc2C#N)cnn1-c1ccc(Cl)cc1
44506,Fc1cnc(Cl)nc1-n1ccc2ccccc21
44507,Nc1nc2c(cc1C(=O)NCc1ccc(Oc3ccccc3)s1)CCC2
44508,CC(Oc1ccc(-c2nc(-c3cccc4c3CCN4)no2)cc1C(F)(F)F)C(F)(F)F
44509,CCC/C=C\CC(C)CCOC(C)=O
44510,Cn1ncc(NC(=O)[C@H](CCCCNC(=O)OC(C)(C)C)NC(=O)OCc2ccccc2)c1N
44511,CC(C)(C)OC(=O)N[C@@H]1CCCN(c2ccc(C#N)c3[nH]ccc23)C1
44512,Oc1ccc2c(c1)CCN(Cc1ccc(-n3ccnc3)cc1)C2c1ccc(OCCN2CCCC2)cc1
44513,CC(C)(O)c1ccc2c(c1)NC(=O)c1ccc(Nc3ccncc3)cc1N2
44514,CCOC(=O)c1sc(C)nc1-c1ccc(C)cc1
44515,COC(=O)C1CN(Cc2ccccc2)CC(C)C1Nc1ccccc1
44516,CN1CC(C)(C)Cc2nc(Oc3cc(O[C@H]4CCOC4)cc(C(=O)Nc4ccn(C)n4)c3)sc2C1=O
44517,CCCCn1c(=O)n(Cc2ccccc2F)c(=O)c2[nH]c(Cc3ccc(NS(=O)(=O)C(C)C)cc3)nc21
44518,Cc1c(F)ccc(N)c1Nc1ccccn1
44519,COc1cc(C(=O)NCCCN(C)C)ccc1Nc1cncc(-c2ccc(O)cc2)n1
44520,Nc1ncc(-c2cnc3ccc(-c4ccc(OCCCNC(=O)C5CC5)cc4)nn23)cc1C(F)(F)F
44521,CN(Cc1nc(C(=O)O)cn1-c1ccc(Cl)cc1)c1ccc(F)cc1
44522,CC(=O)N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCNc2ccc(C(F)(F)F)cc21
44523,CC(C)Oc1cc(C(F)(F)F)c2nc(C(=O)N3CCC(N4CCOC4=O)CC3)c(Cl)n2c1
44524,CCOc1ccc(Br)cc1-c1cc(Nc2ccc(C(N)=O)cc2)nc(N)n1
44525,Cn1nnn(-c2cc([N+](=O)[O-])cc(Br)c2F)c1=O
44526,Cc1ccc(C#N)cc1OC1CN(C(=O)CNC(=O)c2cn(-c3ccccc3)cn2)C1
44527,Fc1ccc(NC(=S)Nc2ncccc2OCc2c(F)cccc2Cl)cc1
44528,CC[C@@H]1CN(c2nc3c(N4CCOCC4)nc(-c4cnc(N)nc4)nc3n2CC(F)(F)F)CCN1C(=O)[C@H](C)O
44529,CCOC(=O)Cc1ccc(OC)c(Oc2ccc(C(F)(F)F)cc2CNCc2ccccc2)c1
44530,Cn1nnc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)cn4c3)c2)n1
44531,CN1Cc2c(Cl)cc(Cl)cc2C(c2ccc(NC(=O)NCCCC3C(=O)OC(C)(C)OC3=O)cc2)C1
44532,CCC(C#N)(c1ccc(Cl)cc1)c1n[nH]c2c(N)cccc12
44533,NC(=O)c1ccc(NC2CCC(N)CC2)cc1
44534,CCCCCOc1c(OC)cc(C=O)cc1OC
44535,CCn1ccc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2F)n1
44536,CCOC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2cncs2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C
44537,CN1C(=O)N(c2ccc(C#Cc3cccc(F)c3)cn2)C2CCCC21
44538,NCc1cc(Cl)ccc1CN1CC(F)(F)C1
44539,CCCNc1cc(-c2nc3c(NC(=O)c4cccc(C5CCNC5)c4)cccc3[nH]2)ccn1
44540,O=C(O)c1c(NS(=O)(=O)c2ccccc2F)ccc2c1OCC1CC21
44541,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C#N
44542,CCOC(=O)CCc1ccc(Nc2ccc([N+](=O)[O-])cn2)c(OC)c1
44543,CNCc1cc([N+](=O)[O-])cc(F)c1O
44544,CC(C)[Si](OC[C@H](COCc1ccccc1)Oc1ccc(-c2ccc(OC(F)(F)F)cc2)cc1)(C(C)C)C(C)C
44545,COc1cccc(Oc2c(-c3cnn(C4CCNCC4)c3)ccc3c2CC[C@H](C)N3C(=O)C2CC2)n1
44546,CC(C)C(N)C(=O)N1CCN(Cc2ccc(Cl)c(Cl)c2)CC1
44547,C#CCOc1c(OC)cc(C(=O)N[C@@H](C)C2CCCCC2)cc1OC
44548,CN(C)Cc1ccc(-c2cccc(-n3c(=O)n([C@H]4CC[C@@H](N)CC4)c(=O)c4cc(F)cnc43)c2)cc1
44549,CC(C)(C)OC(=O)c1cccc(CN2CN(c3ccccc3)C3(CCN(CCCn4c(=O)[nH]c5ccc(Cl)cc54)CC3)C2=O)c1
44550,Cc1ccc(F)c(Nc2ccnc(Nc3ccc(N(C)CC(O)CN(C)C)cc3)n2)c1
44551,CCOC(=O)c1cnn(C)c1C(=O)Nc1cc2nc(-c3ccccc3)cn2cc1Br
44552,O=C(O)c1cc(Cl)nn1-c1cccnc1
44553,CC(C)(C)[SiH2]OC(C)(C)c1ccc2cc(-c3nnc(CSCCOc4ccccc4)o3)ccc2c1
44554,CC1(C)COC(c2ccc(F)cc2C=O)=N1
44555,COC(C)(C)C#Cc1cc(N(CC(=O)N2CCOCC2)C(=O)[C@@H]2CC[C@@H](C)CC2)c(C(=O)O)s1
44556,Cc1cccc(C)c1-c1cccc2c1OC(CN)C2
44557,CCc1cnc(N2CCC(OS(C)(=O)=O)CC2)nc1
44558,COc1cc(F)ccc1NN=C(c1ccccc1)c1ccccc1
44559,CCOC(=O)[C@@H]1C[C@H](N)CN1C(=O)OC(C)(C)C
44560,CCCC1CC=C(c2ccc(Br)c(C=O)c2F)CC1
44561,CCCSc1nc(Cl)c(N)c(N[C@@H]2C[C@H](OCCO)[C@H]3OC(C)(C)O[C@@H]23)n1
44562,NC1(c2ccc(-c3nc4c(cc3-c3ccccc3)-n3c(nn(CC(F)(F)F)c3=O)CO4)cc2)CCC1
44563,C=CC(=O)NC1=NN(c2cc(Cl)cc(Cl)c2)C(=O)C1
44564,C=CC[C@@H]1CC[C@@](C)(OC(C)=O)C1(C)C
44565,COC(=O)CCc1cnc2c(N3CCNCC3)cccc2c1
44566,CC(C)(C)CC(=O)N1CCC2(CCN(c3ccc(OCC(F)(F)F)cc3)C2=O)CC1=O
44567,COc1cccc(OC)c1-c1ccc(C(=O)OCc2ccccc2)c(OCc2ccccc2)c1
44568,CCNC1(C(N)=O)CN(c2nc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)c3nn(CC)c(=O)n23)C1
44569,CC(=O)Nc1ccc(C(=O)c2ccccc2)cc1
44570,N#Cc1ncc2cc(Cc3ccc(CO)cc3)n(CCC3CCCCC3)c2n1
44571,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CCN3CCC[C@H]3C(=O)O)c2cc1C
44572,CC(C)(C)c1cnc(CSc2cnc(NC(=O)Cc3ccc(CNC[C@@H](O)CO)cc3)s2)o1
44573,CNC(=O)c1cc(Oc2ccc(N)nc2)ccn1
44574,CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1
44575,CCOC(=O)C[C@@H](c1ccc(OCc2ccc(C3=CCCC3(C)C)c(OC(F)(F)F)c2)cc1)c1ccon1
44576,NCc1cccc(Oc2ccccc2Cl)c1
44577,Oc1ccc(Nc2nc(-c3ccncc3)cs2)cc1
44578,O=C(OCC(Cl)(Cl)Cl)N1CCc2ccccc2C1
44579,ClCCCCCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1
44580,CCNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OCC)c3)OC(C)C(=O)N4)CC2)c(Cl)c1
44581,COc1cc(-c2ccc3c(c2)ncn3-c2ccnc(N[C@@H](C)c3ccccc3)n2)cc(OC)c1OC
44582,CCCCCCCCOc1ccc(-c2cnc(-c3ccc(OCCCCCCCC)c(F)c3F)nc2)cn1
44583,CCOc1ncnc2[nH]cc(Cc3ccc(Nc4cccnc4)nc3F)c12
44584,Nc1ccc(F)c(-c2cnccn2)c1
44585,CCOC(=O)/C=C/c1cnc(N[C@@H]2CCN(Cc3ccccc3)C2)cn1
44586,COc1cc(OC2CCN(C)C2)ccc1[N+](=O)[O-]
44587,CC(C)(F)C[C@@H](CO)NC(=O)OCc1ccccc1
44588,O=C(O)c1cn2c3c(cc(I)cc3c1=O)OCC2
44589,CC(O)C#Cc1ccc(Cl)cc1
44590,Nc1cnc(C2=CCCCO2)cn1
44591,CC(C)c1ccc(N(Cc2ccc(N(C)C)cc2)C(=O)C2CCCc3c(O)cccc32)cc1
44592,CC(C)(C)OC(=O)N1CCN(C(=O)c2ncn(C3CCCCC3(O)CCc3nnn[nH]3)c2-c2ccccc2)[C@H](Cc2ccccc2)C1
44593,O=C(c1ccccn1)[C@@]12CNCCC1=Cc1c(cnn1-c1ccc(F)cc1)C2
44594,CCOC(=O)COc1ncccc1Oc1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)c(F)cc1N
44595,CCOC(=O)c1cc(C#N)c(N2CCC(S(=O)(=O)NC(=O)C(OC)c3ccccc3)CC2)nc1C
44596,CNc1cccc(CCCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n1
44597,CCOC(=O)Cc1ccc(C(F)(F)F)cc1
44598,COC(=O)c1cc([N+](=O)[O-])ccc1-c1cc(C)ccc1OC
44599,COc1cc2c(cc1OC)C(Cc1ccc(F)cc1)N(CCNC(=O)OC(C)(C)C)CC2
44600,Fc1ccc(-n2nccc2-c2ccc3ncn(-c4ccc(F)cc4F)c3c2)cc1
44601,CC(=O)c1cnc2ccc(Cl)nc2c1N[C@@H]1CC[C@@H](CN2CCN(C)CC2)CC1
44602,CCN(Cc1cc(C(F)(F)F)ccc1Oc1cccc(CC(=O)OC)c1)S(=O)(=O)c1ccc(Br)cc1
44603,CCc1cc2c(N3CCN(C(=O)Cc4ccccc4)CC3)nc(Cl)nc2s1
44604,CCOC(=O)n1nc(NC(=O)c2ccccc2NC(=O)c2ccc[nH]2)c2cc(C(=O)O)sc21
44605,CC1(C)CC(=O)Nc2c(Br)cc3c(c21)OC(CN)C3
44606,Cc1cc(CCCCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1
44607,COCc1ccc(-c2nnn(Cc3ccc(OCc4ccccc4)cc3)n2)c(N)n1
44608,O=C(c1cc(Cl)c(O)c(Cl)c1)N1CCOc2ccc(C(F)(F)F)cc21
44609,N#Cc1nc(C(=O)NCC(=O)O)c(O)c2cc(OC3CCCCC3)ccc12
44610,NC[C@H]1COc2cccnc2O1
44611,CC(=O)Nc1nc(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cs1
44612,Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(N)=O)n1
44613,CS(=O)(=O)c1ccc(-n2ncc(N)c2-c2ccc(Br)cc2)cc1F
44614,O=C(Nc1cnc(OCC(F)(F)F)c(-c2ccc(Cl)cc2)c1)c1ccccc1
44615,c1ccc(CNc2ccccc2)cc1
44616,COc1c2c(c(OC)c(OC)c1OC)CC(CCCCCCCCN1C(=O)c3ccccc3C1=O)C2
44617,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C=Cc2ccccc2)ccc1OC(=O)N1CCOCC1
44618,CCOC(=O)CCc1ccc(OCCO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)cc1Oc1ncc(C(F)(F)F)cc1Cl
44619,CN1CCN(c2ccnc(Nc3ccc4sc(NC(=O)c5ccccc5)nc4c3)n2)CC1
44620,COc1cc(C[C@@]2(CCO)OC(C)(C)O[C@H]2C)c(OC)c2c(OC)c3ccccc3c(OC)c12
44621,CN(Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)nc1)C1CCN(C(=O)OC(C)(C)C)CC1
44622,NC(=O)C(c1cc(F)cc(F)c1)N(Cc1ccc(C(=O)O)cc1)S(=O)(=O)c1ccc(Cl)cc1
44623,CCOC(=O)c1ccc(Oc2c(F)c(Oc3cccc(NC(=N)N)c3)nc(Oc3cc(C#N)ccc3OCc3ccccc3)c2F)c(OC)c1
44624,O=C(NCCC1(O)CCc2ccccc2C12CCCC2)OCC(Cl)(Cl)Cl
44625,O=C(O)c1cn2cc(-c3ccco3)ccc2n1
44626,Cc1ccc(NC(=O)c2ccc(CN3CCN(C(=O)OC(C)(C)C)CC3)c(C(F)(F)F)c2)cc1Nc1cc(-c2cccnc2)ccn1
44627,CC(C)(C)OC(=O)Nc1ccc(Nc2cc(Cl)ncn2)cc1
44628,NCc1nnc(-c2ncn3c2[C@@H]2CCCN2C(=O)c2sccc2-3)o1
44629,N#Cc1ccc(-c2cnc(N3CCOCC3)c3nc(CCc4ccc5ccccc5n4)cn23)cn1
44630,Cc1cc(Oc2ccc(Cl)cc2)ccc1C1(C)CO1
44631,O=C(C(c1ccccc1)N1CC[NH2+]CC1)N1CCc2c(cnc3[nH]nc(Br)c23)C1
44632,COC(=O)c1ccc(CC2CCOC2=O)cc1
44633,COC(=O)c1ccnc2c(NS(=O)(=O)c3ccccc3)cccc12
44634,COc1ccc([C@H]2CCC[C@H]3CN(Cc4ccccc4)CCN32)c(C)c1C
44635,CC(C)(C)OC(=O)N1CCC(CNCc2noc(-c3cc4cnccc4o3)n2)CC1
44636,CCOC(=O)C(C)=Cc1cc(OC)c(OC)cc1N
44637,Cc1cc(NCCOc2c(C)cc(C=O)cc2C)no1
44638,CNC(=O)c1ccc(N2CCc3nc(OC4CCN(C(C)C)CC4)ccc3C2)cn1
44639,Nc1cc(Cl)c(C(F)(F)F)cc1NC(=O)CCC1CC(=O)C1
44640,Nc1ccc(O)c(F)c1
44641,Cc1ccc(CC(C)NCC(O)c2ccccc2)cc1
44642,CC(C)(C)OC(=O)On1nnc2ccc(Cl)cc21
44643,O=C(Nc1nc2cc(CO)ccc2n1C[C@H]1CCCN1)c1ccc(C(F)F)s1
44644,COc1cc2c(CC(=O)O)c(C)n(C(=O)c3ccc(Cl)cc3)c2cc1Cl
44645,Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2-c2ccccc2)n1
44646,CCOc1cc(F)ccc1C(=O)O
44647,CN(N(C(=O)OCCBr)S(C)(=O)=O)S(C)(=O)=O
44648,COC(=O)c1cc(N)ccc1Br
44649,CC(=O)N1CCCC1c1ccc(Br)cc1
44650,OCCN1CCN(Cc2ccc(F)cc2)CC1
44651,O=C(CC1CCCCC1)NC1CCCCC1
44652,COC(=O)C(C(C)C)S(=O)(=O)N(C(C)=O)c1nc(OC)cc(OC)n1
44653,Cc1noc(C)c1CSc1nc(N[C@H](C)CO)c2sc(N)nc2n1
44654,Ic1ccc2ncnc(N3CCCc4ccccc43)c2c1
44655,CC1=Cc2c(cccc2-c2cc(C)cc(C)c2)C1
44656,Cc1ccc(-c2csc(C(F)(F)F)c2COc2c(F)cc(CCC(=O)O)cc2F)cn1
44657,CCOC(=O)CCc1cn(CC(=O)N(C)CCc2ccccc2)c2ccc(OCc3ccccc3)cc12
44658,CNc1ccc(Cl)c(C(=O)Nc2ccc3c(c2)-c2c(c(C(N)=O)nn2-c2ccc4c(c2)OCO4)CC3)n1
44659,CC(=O)Nc1ccc(OCCn2c(C)cc3c(Cl)c(C#N)ccc32)cc1
44660,COC(=O)CN(C(=O)Oc1cccc(OC)c1)[C@@H](C)c1ccc(O)cc1
44661,O=c1c2cnc(Nc3ccc4c(c3)CCNC4)nc2c(-c2ncc[nH]2)cn1-c1c(Cl)cccc1Cl
44662,Cc1nc(-c2ccc(Cl)nc2)sc1C(=O)N1CCOCC1
44663,CCOC(=O)/C=C(C)/C=C/C(F)=C(/CC)c1cc2c(c(Br)c1OCC)C(C)(C)CC=C2C(C)CC
44664,CC(C)Oc1ccc(-n2c(C(=O)O)cc3cc(Oc4cccc(C(F)(F)F)c4)ncc32)cc1
44665,CC(=O)N1CCCc2c(-c3ccnc(NC4CC4)n3)c(-c3ccc(F)cc3)nn21
44666,COc1cccc2c1cc(C(=O)Nc1ccc(-c3nc([C@@H]4CC[C@@H](N5CCN(C)CC5)CC4)n4ccnc(C)c34)cc1O)n2C
44667,CC1(C)C=Cc2cccc(CN3CCC4(CC3)CCN(C(=O)Cc3ccncc3)C4)c2O1
44668,N#Cc1ccc(OCC(=O)NN=C2C(=O)Nc3ccc(I)cc32)cc1
44669,CC(C)N1CCCn2c1cc(OCc1ccc(Cl)cc1)nc2=O
44670,CCC(C)OC(C)CC
44671,CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@@H](Nc2ccnc3ccc(C(F)(F)F)cc23)C1=O
44672,CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ccnc3ccc(C(F)(F)F)cc23)C1=O
44673,CC(O)c1ccc2c(c1)C(C)(C)CCO2
44674,CC/C(=C\c1ccc(OC)cc1)CO
44675,COCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CCN2CCCCC2=O)c1=O
44676,COc1ccc(-n2nc(C(=O)O)cc2-c2ccn(C)n2)cn1
44677,O=C(c1ccc(I)cc1F)N1CCN(c2ncc(C3CC3)cc2C2CC2)CC1
44678,CCOC(=O)c1cccc(Nc2nc(-n3cnc4ccccc43)c3nc[nH]c3n2)c1
44679,CCOC(=O)CN(C(=O)CCl)c1ccccc1
44680,CC1(C)OB(c2ccc3nc(-c4cc(C(F)(F)F)ccn4)n(COCC[Si](C)(C)C)c3c2)OC1(C)C
